2024-09-14T00:29:53.431Z - Tx: 25000, Rate: 3.76 tx/s, Errors: {"unknown":146}
2024-09-14T00:30:13.871Z - Tx: 25100, Rate: 3.76 tx/s, Errors: {"unknown":146}
2024-09-14T00:30:33.742Z - Tx: 25200, Rate: 3.77 tx/s, Errors: {"unknown":146}
2024-09-14T00:30:53.645Z - Tx: 25300, Rate: 3.77 tx/s, Errors: {"unknown":146}
2024-09-14T00:31:13.584Z - Tx: 25400, Rate: 3.77 tx/s, Errors: {"unknown":146}
2024-09-14T00:31:33.619Z - Tx: 25500, Rate: 3.78 tx/s, Errors: {"unknown":146}
2024-09-14T00:31:53.543Z - Tx: 25600, Rate: 3.78 tx/s, Errors: {"unknown":146}
2024-09-14T00:32:13.615Z - Tx: 25700, Rate: 3.78 tx/s, Errors: {"unknown":146}
2024-09-14T00:32:33.587Z - Tx: 25800, Rate: 3.79 tx/s, Errors: {"unknown":146}
2024-09-14T00:33:59.356Z - Tx: 25900, Rate: 3.75 tx/s, Errors: {"unknown":151}
2024-09-14T00:34:19.254Z - Tx: 26000, Rate: 3.76 tx/s, Errors: {"unknown":151}
2024-09-14T00:34:39.422Z - Tx: 26100, Rate: 3.76 tx/s, Errors: {"unknown":151}
2024-09-14T00:34:59.396Z - Tx: 26200, Rate: 3.77 tx/s, Errors: {"unknown":151}
2024-09-14T00:35:19.355Z - Tx: 26300, Rate: 3.77 tx/s, Errors: {"unknown":151}
2024-09-14T00:35:39.607Z - Tx: 26400, Rate: 3.77 tx/s, Errors: {"unknown":151}
2024-09-14T00:37:03.544Z - Tx: 26500, Rate: 3.74 tx/s, Errors: {"unknown":155}
2024-09-14T00:37:23.623Z - Tx: 26600, Rate: 3.75 tx/s, Errors: {"unknown":155}
2024-09-14T00:37:43.465Z - Tx: 26700, Rate: 3.75 tx/s, Errors: {"unknown":155}
2024-09-14T00:38:03.273Z - Tx: 26800, Rate: 3.75 tx/s, Errors: {"unknown":156}
2024-09-14T00:38:23.266Z - Tx: 26900, Rate: 3.76 tx/s, Errors: {"unknown":156}
2024-09-14T00:38:43.220Z - Tx: 27000, Rate: 3.76 tx/s, Errors: {"unknown":156}
2024-09-14T00:39:03.340Z - Tx: 27100, Rate: 3.76 tx/s, Errors: {"unknown":156}
2024-09-14T00:39:23.305Z - Tx: 27200, Rate: 3.77 tx/s, Errors: {"unknown":156}
2024-09-14T00:39:43.271Z - Tx: 27300, Rate: 3.77 tx/s, Errors: {"unknown":156}
2024-09-14T00:40:03.494Z - Tx: 27400, Rate: 3.77 tx/s, Errors: {"unknown":156}
2024-09-14T00:40:23.556Z - Tx: 27500, Rate: 3.78 tx/s, Errors: {"unknown":156}
2024-09-14T00:40:43.367Z - Tx: 27600, Rate: 3.78 tx/s, Errors: {"unknown":156}
2024-09-14T00:42:10.366Z - Tx: 27700, Rate: 3.75 tx/s, Errors: {"unknown":160}
2024-09-14T00:42:28.697Z - Tx: 27800, Rate: 3.75 tx/s, Errors: {"unknown":160}
2024-09-14T00:42:48.295Z - Tx: 27900, Rate: 3.76 tx/s, Errors: {"unknown":160}
2024-09-14T00:43:08.278Z - Tx: 28000, Rate: 3.76 tx/s, Errors: {"unknown":160}
2024-09-14T00:43:28.338Z - Tx: 28100, Rate: 3.76 tx/s, Errors: {"unknown":160}
2024-09-14T00:43:49.329Z - Tx: 28200, Rate: 3.77 tx/s, Errors: {"unknown":162}
2024-09-14T00:44:09.327Z - Tx: 28300, Rate: 3.77 tx/s, Errors: {"unknown":162}
2024-09-14T00:45:33.147Z - Tx: 28400, Rate: 3.74 tx/s, Errors: {"unknown":166}
2024-09-14T00:45:53.376Z - Tx: 28500, Rate: 3.74 tx/s, Errors: {"unknown":166}
2024-09-14T00:46:13.568Z - Tx: 28600, Rate: 3.75 tx/s, Errors: {"unknown":166}
2024-09-14T00:46:33.427Z - Tx: 28700, Rate: 3.75 tx/s, Errors: {"unknown":166}
2024-09-14T00:46:53.577Z - Tx: 28800, Rate: 3.75 tx/s, Errors: {"unknown":166}
2024-09-14T00:47:13.306Z - Tx: 28900, Rate: 3.76 tx/s, Errors: {"unknown":166}
2024-09-14T00:48:39.179Z - Tx: 29000, Rate: 3.73 tx/s, Errors: {"unknown":170}
2024-09-14T00:48:59.488Z - Tx: 29100, Rate: 3.73 tx/s, Errors: {"unknown":171}
2024-09-14T00:49:19.477Z - Tx: 29200, Rate: 3.73 tx/s, Errors: {"unknown":171}
2024-09-14T00:49:38.483Z - Tx: 29300, Rate: 3.74 tx/s, Errors: {"unknown":171}
2024-09-14T00:49:58.550Z - Tx: 29400, Rate: 3.74 tx/s, Errors: {"unknown":171}
2024-09-14T00:50:18.477Z - Tx: 29500, Rate: 3.75 tx/s, Errors: {"unknown":171}
2024-09-14T00:50:40.353Z - Tx: 29600, Rate: 3.75 tx/s, Errors: {"unknown":173}
2024-09-14T00:51:00.437Z - Tx: 29700, Rate: 3.75 tx/s, Errors: {"unknown":173}
2024-09-14T00:51:20.403Z - Tx: 29800, Rate: 3.75 tx/s, Errors: {"unknown":173}
2024-09-14T00:51:40.482Z - Tx: 29900, Rate: 3.76 tx/s, Errors: {"unknown":173}
2024-09-14T00:52:00.784Z - Tx: 30000, Rate: 3.76 tx/s, Errors: {"unknown":173}
2024-09-14T00:52:21.008Z - Tx: 30100, Rate: 3.76 tx/s, Errors: {"unknown":173}
2024-09-14T00:52:40.529Z - Tx: 30200, Rate: 3.77 tx/s, Errors: {"unknown":173}
2024-09-14T00:53:00.556Z - Tx: 30300, Rate: 3.77 tx/s, Errors: {"unknown":173}
2024-09-14T00:53:20.516Z - Tx: 30400, Rate: 3.77 tx/s, Errors: {"unknown":173}
2024-09-14T00:53:40.610Z - Tx: 30500, Rate: 3.78 tx/s, Errors: {"unknown":173}
2024-09-14T00:54:00.573Z - Tx: 30600, Rate: 3.78 tx/s, Errors: {"unknown":173}
2024-09-14T00:54:20.707Z - Tx: 30700, Rate: 3.78 tx/s, Errors: {"unknown":173}
2024-09-14T00:55:46.428Z - Tx: 30800, Rate: 3.75 tx/s, Errors: {"unknown":178}
2024-09-14T00:56:06.635Z - Tx: 30900, Rate: 3.76 tx/s, Errors: {"unknown":178}
2024-09-14T00:56:26.174Z - Tx: 31000, Rate: 3.76 tx/s, Errors: {"unknown":178}
2024-09-14T00:56:45.219Z - Tx: 31100, Rate: 3.76 tx/s, Errors: {"unknown":178}
2024-09-14T00:57:05.460Z - Tx: 31200, Rate: 3.77 tx/s, Errors: {"unknown":178}
2024-09-14T00:57:25.602Z - Tx: 31300, Rate: 3.77 tx/s, Errors: {"unknown":178}
2024-09-14T00:57:45.580Z - Tx: 31400, Rate: 3.77 tx/s, Errors: {"unknown":178}
2024-09-14T00:59:10.712Z - Tx: 31500, Rate: 3.75 tx/s, Errors: {"unknown":181}
2024-09-14T00:59:28.807Z - Tx: 31600, Rate: 3.75 tx/s, Errors: {"unknown":181}
2024-09-14T00:59:48.438Z - Tx: 31700, Rate: 3.75 tx/s, Errors: {"unknown":181}
2024-09-14T01:00:08.236Z - Tx: 31800, Rate: 3.76 tx/s, Errors: {"unknown":181}
2024-09-14T01:00:28.280Z - Tx: 31900, Rate: 3.76 tx/s, Errors: {"unknown":181}
2024-09-14T01:00:48.430Z - Tx: 32000, Rate: 3.76 tx/s, Errors: {"unknown":181}
2024-09-14T01:01:08.391Z - Tx: 32100, Rate: 3.76 tx/s, Errors: {"unknown":181}
2024-09-14T01:01:28.640Z - Tx: 32200, Rate: 3.77 tx/s, Errors: {"unknown":181}
2024-09-14T01:01:49.317Z - Tx: 32300, Rate: 3.77 tx/s, Errors: {"unknown":181}
2024-09-14T01:02:08.568Z - Tx: 32400, Rate: 3.77 tx/s, Errors: {"unknown":181}
2024-09-14T01:02:28.640Z - Tx: 32500, Rate: 3.78 tx/s, Errors: {"unknown":181}
2024-09-14T01:02:48.442Z - Tx: 32600, Rate: 3.78 tx/s, Errors: {"unknown":181}
2024-09-14T01:03:08.430Z - Tx: 32700, Rate: 3.78 tx/s, Errors: {"unknown":181}
2024-09-14T01:04:34.489Z - Tx: 32800, Rate: 3.76 tx/s, Errors: {"unknown":185}
2024-09-14T01:04:54.666Z - Tx: 32900, Rate: 3.76 tx/s, Errors: {"unknown":185}
2024-09-14T01:05:14.280Z - Tx: 33000, Rate: 3.76 tx/s, Errors: {"unknown":185}
2024-09-14T01:05:33.187Z - Tx: 33100, Rate: 3.76 tx/s, Errors: {"unknown":185}
2024-09-14T01:05:53.375Z - Tx: 33200, Rate: 3.77 tx/s, Errors: {"unknown":185}
2024-09-14T01:06:13.253Z - Tx: 33300, Rate: 3.77 tx/s, Errors: {"unknown":185}
2024-09-14T01:06:33.321Z - Tx: 33400, Rate: 3.77 tx/s, Errors: {"unknown":185}
2024-09-14T01:06:54.088Z - Tx: 33500, Rate: 3.78 tx/s, Errors: {"unknown":185}
2024-09-14T01:07:13.576Z - Tx: 33600, Rate: 3.78 tx/s, Errors: {"unknown":185}
2024-09-14T01:07:33.693Z - Tx: 33700, Rate: 3.78 tx/s, Errors: {"unknown":185}
2024-09-14T01:07:57.375Z - Tx: 33800, Rate: 3.78 tx/s, Errors: {"unknown":189}
2024-09-14T01:08:17.731Z - Tx: 33900, Rate: 3.79 tx/s, Errors: {"unknown":189}
2024-09-14T01:09:42.107Z - Tx: 34000, Rate: 3.76 tx/s, Errors: {"unknown":193}
2024-09-14T01:10:02.433Z - Tx: 34100, Rate: 3.76 tx/s, Errors: {"unknown":193}
2024-09-14T01:10:22.527Z - Tx: 34200, Rate: 3.77 tx/s, Errors: {"unknown":193}
2024-09-14T01:10:42.629Z - Tx: 34300, Rate: 3.77 tx/s, Errors: {"unknown":193}
2024-09-14T01:11:02.349Z - Tx: 34400, Rate: 3.77 tx/s, Errors: {"unknown":193}
2024-09-14T01:11:22.455Z - Tx: 34500, Rate: 3.77 tx/s, Errors: {"unknown":193}
2024-09-14T01:12:48.485Z - Tx: 34600, Rate: 3.75 tx/s, Errors: {"unknown":197}
2024-09-14T01:13:08.306Z - Tx: 34700, Rate: 3.75 tx/s, Errors: {"unknown":197}
2024-09-14T01:13:28.441Z - Tx: 34800, Rate: 3.76 tx/s, Errors: {"unknown":197}
2024-09-14T01:13:47.252Z - Tx: 34900, Rate: 3.76 tx/s, Errors: {"unknown":198}
2024-09-14T01:14:07.627Z - Tx: 35000, Rate: 3.76 tx/s, Errors: {"unknown":198}
2024-09-14T01:14:27.430Z - Tx: 35100, Rate: 3.76 tx/s, Errors: {"unknown":198}
2024-09-14T01:14:47.406Z - Tx: 35200, Rate: 3.77 tx/s, Errors: {"unknown":198}
2024-09-14T01:16:11.405Z - Tx: 35300, Rate: 3.74 tx/s, Errors: {"unknown":201}
2024-09-14T01:16:31.652Z - Tx: 35400, Rate: 3.75 tx/s, Errors: {"unknown":201}
2024-09-14T01:16:51.364Z - Tx: 35500, Rate: 3.75 tx/s, Errors: {"unknown":202}
2024-09-14T01:17:11.268Z - Tx: 35600, Rate: 3.75 tx/s, Errors: {"unknown":202}
2024-09-14T01:17:31.253Z - Tx: 35700, Rate: 3.75 tx/s, Errors: {"unknown":202}
2024-09-14T01:17:51.378Z - Tx: 35800, Rate: 3.76 tx/s, Errors: {"unknown":202}
2024-09-14T01:19:16.703Z - Tx: 35900, Rate: 3.73 tx/s, Errors: {"unknown":206}
2024-09-14T01:19:36.179Z - Tx: 36000, Rate: 3.74 tx/s, Errors: {"unknown":206}
2024-09-14T01:19:56.358Z - Tx: 36100, Rate: 3.74 tx/s, Errors: {"unknown":206}
2024-09-14T01:20:16.478Z - Tx: 36200, Rate: 3.74 tx/s, Errors: {"unknown":207}
2024-09-14T01:20:36.578Z - Tx: 36300, Rate: 3.74 tx/s, Errors: {"unknown":207}
2024-09-14T01:20:56.347Z - Tx: 36400, Rate: 3.75 tx/s, Errors: {"unknown":207}
2024-09-14T01:22:21.934Z - Tx: 36500, Rate: 3.72 tx/s, Errors: {"unknown":210}
2024-09-14T01:22:40.460Z - Tx: 36600, Rate: 3.73 tx/s, Errors: {"unknown":211}
2024-09-14T01:23:00.521Z - Tx: 36700, Rate: 3.73 tx/s, Errors: {"unknown":211}
2024-09-14T01:23:20.343Z - Tx: 36800, Rate: 3.73 tx/s, Errors: {"unknown":211}
2024-09-14T01:23:40.293Z - Tx: 36900, Rate: 3.74 tx/s, Errors: {"unknown":211}
2024-09-14T01:24:02.575Z - Tx: 37000, Rate: 3.74 tx/s, Errors: {"unknown":213}
2024-09-14T01:24:22.645Z - Tx: 37100, Rate: 3.74 tx/s, Errors: {"unknown":213}
2024-09-14T01:24:42.531Z - Tx: 37200, Rate: 3.74 tx/s, Errors: {"unknown":213}
2024-09-14T01:26:06.445Z - Tx: 37300, Rate: 3.72 tx/s, Errors: {"unknown":217}
2024-09-14T01:26:26.664Z - Tx: 37400, Rate: 3.72 tx/s, Errors: {"unknown":217}
2024-09-14T01:26:46.579Z - Tx: 37500, Rate: 3.73 tx/s, Errors: {"unknown":217}
2024-09-14T01:27:06.589Z - Tx: 37600, Rate: 3.73 tx/s, Errors: {"unknown":217}
2024-09-14T01:27:26.289Z - Tx: 37700, Rate: 3.73 tx/s, Errors: {"unknown":217}
2024-09-14T01:27:46.292Z - Tx: 37800, Rate: 3.73 tx/s, Errors: {"unknown":217}
2024-09-14T01:28:06.437Z - Tx: 37900, Rate: 3.74 tx/s, Errors: {"unknown":217}
2024-09-14T01:28:26.668Z - Tx: 38000, Rate: 3.74 tx/s, Errors: {"unknown":217}
2024-09-14T01:28:46.580Z - Tx: 38100, Rate: 3.74 tx/s, Errors: {"unknown":217}
2024-09-14T01:29:06.443Z - Tx: 38200, Rate: 3.74 tx/s, Errors: {"unknown":217}
2024-09-14T01:29:26.509Z - Tx: 38300, Rate: 3.75 tx/s, Errors: {"unknown":217}
2024-09-14T01:29:46.585Z - Tx: 38400, Rate: 3.75 tx/s, Errors: {"unknown":217}
2024-09-14T01:30:06.757Z - Tx: 38500, Rate: 3.75 tx/s, Errors: {"unknown":217}
2024-09-14T01:31:31.143Z - Tx: 38600, Rate: 3.73 tx/s, Errors: {"unknown":220}
2024-09-14T01:31:51.147Z - Tx: 38700, Rate: 3.73 tx/s, Errors: {"unknown":220}
2024-09-14T01:32:11.207Z - Tx: 38800, Rate: 3.73 tx/s, Errors: {"unknown":220}
2024-09-14T01:32:30.363Z - Tx: 38900, Rate: 3.74 tx/s, Errors: {"unknown":220}
2024-09-14T01:32:50.486Z - Tx: 39000, Rate: 3.74 tx/s, Errors: {"unknown":220}
2024-09-14T01:33:10.312Z - Tx: 39100, Rate: 3.74 tx/s, Errors: {"unknown":220}
2024-09-14T01:34:34.395Z - Tx: 39200, Rate: 3.72 tx/s, Errors: {"unknown":224}
2024-09-14T01:34:54.486Z - Tx: 39300, Rate: 3.72 tx/s, Errors: {"unknown":224}
2024-09-14T01:35:14.594Z - Tx: 39400, Rate: 3.73 tx/s, Errors: {"unknown":224}
2024-09-14T01:35:34.506Z - Tx: 39500, Rate: 3.73 tx/s, Errors: {"unknown":224}
2024-09-14T01:35:54.245Z - Tx: 39600, Rate: 3.73 tx/s, Errors: {"unknown":224}
2024-09-14T01:36:14.323Z - Tx: 39700, Rate: 3.73 tx/s, Errors: {"unknown":224}
2024-09-14T01:36:37.464Z - Tx: 39800, Rate: 3.73 tx/s, Errors: {"unknown":227}
2024-09-14T01:36:57.329Z - Tx: 39900, Rate: 3.74 tx/s, Errors: {"unknown":227}
2024-09-14T01:37:17.270Z - Tx: 40000, Rate: 3.74 tx/s, Errors: {"unknown":227}
2024-09-14T01:37:37.357Z - Tx: 40100, Rate: 3.74 tx/s, Errors: {"unknown":227}
2024-09-14T01:37:58.194Z - Tx: 40200, Rate: 3.74 tx/s, Errors: {"unknown":227}
2024-09-14T01:38:17.581Z - Tx: 40300, Rate: 3.75 tx/s, Errors: {"unknown":227}
2024-09-14T01:39:43.775Z - Tx: 40400, Rate: 3.73 tx/s, Errors: {"unknown":232}
2024-09-14T01:40:03.528Z - Tx: 40500, Rate: 3.73 tx/s, Errors: {"unknown":232}
2024-09-14T01:40:23.593Z - Tx: 40600, Rate: 3.73 tx/s, Errors: {"unknown":232}
2024-09-14T01:40:43.306Z - Tx: 40700, Rate: 3.73 tx/s, Errors: {"unknown":233}
2024-09-14T01:41:03.473Z - Tx: 40800, Rate: 3.74 tx/s, Errors: {"unknown":233}
2024-09-14T01:41:25.629Z - Tx: 40900, Rate: 3.74 tx/s, Errors: {"unknown":235}
2024-09-14T01:41:45.350Z - Tx: 41000, Rate: 3.74 tx/s, Errors: {"unknown":235}
2024-09-14T01:43:11.677Z - Tx: 41100, Rate: 3.72 tx/s, Errors: {"unknown":241}
2024-09-14T01:43:31.212Z - Tx: 41200, Rate: 3.72 tx/s, Errors: {"unknown":241}
2024-09-14T01:43:51.234Z - Tx: 41300, Rate: 3.72 tx/s, Errors: {"unknown":241}
2024-09-14T01:44:11.740Z - Tx: 41400, Rate: 3.73 tx/s, Errors: {"unknown":241}
2024-09-14T01:44:31.189Z - Tx: 41500, Rate: 3.73 tx/s, Errors: {"unknown":241}
2024-09-14T01:44:51.359Z - Tx: 41600, Rate: 3.73 tx/s, Errors: {"unknown":241}
2024-09-14T01:46:17.209Z - Tx: 41700, Rate: 3.71 tx/s, Errors: {"unknown":246}
2024-09-14T01:46:37.318Z - Tx: 41800, Rate: 3.71 tx/s, Errors: {"unknown":246}
2024-09-14T01:46:57.517Z - Tx: 41900, Rate: 3.72 tx/s, Errors: {"unknown":246}
2024-09-14T01:47:17.224Z - Tx: 42000, Rate: 3.72 tx/s, Errors: {"unknown":247}
2024-09-14T01:47:37.218Z - Tx: 42100, Rate: 3.72 tx/s, Errors: {"unknown":247}
2024-09-14T01:47:57.517Z - Tx: 42200, Rate: 3.72 tx/s, Errors: {"unknown":247}
2024-09-14T01:49:21.332Z - Tx: 42300, Rate: 3.70 tx/s, Errors: {"unknown":250}
2024-09-14T01:49:41.552Z - Tx: 42400, Rate: 3.71 tx/s, Errors: {"unknown":250}
2024-09-14T01:50:01.207Z - Tx: 42500, Rate: 3.71 tx/s, Errors: {"unknown":250}
2024-09-14T01:50:21.224Z - Tx: 42600, Rate: 3.71 tx/s, Errors: {"unknown":251}
2024-09-14T01:50:42.315Z - Tx: 42700, Rate: 3.71 tx/s, Errors: {"unknown":251}
2024-09-14T01:51:01.402Z - Tx: 42800, Rate: 3.72 tx/s, Errors: {"unknown":251}
2024-09-14T01:52:26.708Z - Tx: 42900, Rate: 3.70 tx/s, Errors: {"unknown":255}
2024-09-14T01:52:45.361Z - Tx: 43000, Rate: 3.70 tx/s, Errors: {"unknown":255}
2024-09-14T01:53:05.225Z - Tx: 43100, Rate: 3.70 tx/s, Errors: {"unknown":255}
2024-09-14T01:53:25.294Z - Tx: 43200, Rate: 3.70 tx/s, Errors: {"unknown":255}
2024-09-14T01:53:45.104Z - Tx: 43300, Rate: 3.71 tx/s, Errors: {"unknown":255}
2024-09-14T01:54:05.221Z - Tx: 43400, Rate: 3.71 tx/s, Errors: {"unknown":255}
2024-09-14T01:54:25.509Z - Tx: 43500, Rate: 3.71 tx/s, Errors: {"unknown":255}
2024-09-14T01:55:49.382Z - Tx: 43600, Rate: 3.69 tx/s, Errors: {"unknown":258}
2024-09-14T01:56:09.250Z - Tx: 43700, Rate: 3.69 tx/s, Errors: {"unknown":258}
2024-09-14T01:56:29.214Z - Tx: 43800, Rate: 3.70 tx/s, Errors: {"unknown":258}
2024-09-14T01:56:49.244Z - Tx: 43900, Rate: 3.70 tx/s, Errors: {"unknown":259}
2024-09-14T01:57:09.825Z - Tx: 44000, Rate: 3.70 tx/s, Errors: {"unknown":259}
2024-09-14T01:57:29.276Z - Tx: 44100, Rate: 3.70 tx/s, Errors: {"unknown":259}
2024-09-14T01:58:53.113Z - Tx: 44200, Rate: 3.69 tx/s, Errors: {"unknown":262}
2024-09-14T01:59:13.124Z - Tx: 44300, Rate: 3.69 tx/s, Errors: {"unknown":263}
2024-09-14T01:59:33.520Z - Tx: 44400, Rate: 3.69 tx/s, Errors: {"unknown":263}
2024-09-14T01:59:53.244Z - Tx: 44500, Rate: 3.69 tx/s, Errors: {"unknown":263}
2024-09-14T02:00:13.165Z - Tx: 44600, Rate: 3.69 tx/s, Errors: {"unknown":263}
2024-09-14T02:00:33.185Z - Tx: 44700, Rate: 3.70 tx/s, Errors: {"unknown":263}
2024-09-14T02:00:53.288Z - Tx: 44800, Rate: 3.70 tx/s, Errors: {"unknown":263}
2024-09-14T02:01:13.505Z - Tx: 44900, Rate: 3.70 tx/s, Errors: {"unknown":263}
2024-09-14T02:01:33.185Z - Tx: 45000, Rate: 3.70 tx/s, Errors: {"unknown":263}
2024-09-14T02:01:53.255Z - Tx: 45100, Rate: 3.71 tx/s, Errors: {"unknown":263}
2024-09-14T02:02:13.361Z - Tx: 45200, Rate: 3.71 tx/s, Errors: {"unknown":263}
2024-09-14T02:02:33.638Z - Tx: 45300, Rate: 3.71 tx/s, Errors: {"unknown":263}
2024-09-14T02:02:53.837Z - Tx: 45400, Rate: 3.71 tx/s, Errors: {"unknown":263}
2024-09-14T02:04:19.317Z - Tx: 45500, Rate: 3.69 tx/s, Errors: {"unknown":268}
2024-09-14T02:04:39.275Z - Tx: 45600, Rate: 3.70 tx/s, Errors: {"unknown":268}
2024-09-14T02:04:59.298Z - Tx: 45700, Rate: 3.70 tx/s, Errors: {"unknown":268}
2024-09-14T02:05:18.504Z - Tx: 45800, Rate: 3.70 tx/s, Errors: {"unknown":268}
2024-09-14T02:05:38.204Z - Tx: 45900, Rate: 3.70 tx/s, Errors: {"unknown":268}
2024-09-14T02:05:58.475Z - Tx: 46000, Rate: 3.70 tx/s, Errors: {"unknown":268}
2024-09-14T02:06:18.324Z - Tx: 46100, Rate: 3.71 tx/s, Errors: {"unknown":268}
2024-09-14T02:06:38.327Z - Tx: 46200, Rate: 3.71 tx/s, Errors: {"unknown":268}
2024-09-14T02:06:58.955Z - Tx: 46300, Rate: 3.71 tx/s, Errors: {"unknown":268}
2024-09-14T02:07:18.824Z - Tx: 46400, Rate: 3.71 tx/s, Errors: {"unknown":268}
2024-09-14T02:07:38.371Z - Tx: 46500, Rate: 3.71 tx/s, Errors: {"unknown":268}
2024-09-14T02:07:58.417Z - Tx: 46600, Rate: 3.72 tx/s, Errors: {"unknown":268}
2024-09-14T02:08:18.663Z - Tx: 46700, Rate: 3.72 tx/s, Errors: {"unknown":268}
2024-09-14T02:08:38.545Z - Tx: 46800, Rate: 3.72 tx/s, Errors: {"unknown":268}
2024-09-14T02:08:58.526Z - Tx: 46900, Rate: 3.72 tx/s, Errors: {"unknown":268}
2024-09-14T02:09:18.698Z - Tx: 47000, Rate: 3.73 tx/s, Errors: {"unknown":268}
2024-09-14T02:09:38.586Z - Tx: 47100, Rate: 3.73 tx/s, Errors: {"unknown":268}
2024-09-14T02:09:58.887Z - Tx: 47200, Rate: 3.73 tx/s, Errors: {"unknown":268}
2024-09-14T02:10:19.115Z - Tx: 47300, Rate: 3.73 tx/s, Errors: {"unknown":268}
2024-09-14T02:10:38.787Z - Tx: 47400, Rate: 3.73 tx/s, Errors: {"unknown":268}
2024-09-14T02:10:58.627Z - Tx: 47500, Rate: 3.74 tx/s, Errors: {"unknown":268}
2024-09-14T02:11:18.611Z - Tx: 47600, Rate: 3.74 tx/s, Errors: {"unknown":268}
2024-09-14T02:11:38.791Z - Tx: 47700, Rate: 3.74 tx/s, Errors: {"unknown":268}
2024-09-14T02:11:59.050Z - Tx: 47800, Rate: 3.74 tx/s, Errors: {"unknown":268}
2024-09-14T02:12:21.674Z - Tx: 47900, Rate: 3.74 tx/s, Errors: {"unknown":270}
2024-09-14T02:12:40.980Z - Tx: 48000, Rate: 3.74 tx/s, Errors: {"unknown":270}
2024-09-14T02:13:01.303Z - Tx: 48100, Rate: 3.75 tx/s, Errors: {"unknown":270}
2024-09-14T02:13:21.235Z - Tx: 48200, Rate: 3.75 tx/s, Errors: {"unknown":270}
2024-09-14T02:13:45.383Z - Tx: 48300, Rate: 3.75 tx/s, Errors: {"unknown":272}
2024-09-14T02:14:02.950Z - Tx: 48400, Rate: 3.75 tx/s, Errors: {"unknown":272}
2024-09-14T02:14:23.061Z - Tx: 48500, Rate: 3.75 tx/s, Errors: {"unknown":272}
2024-09-14T02:14:43.204Z - Tx: 48600, Rate: 3.76 tx/s, Errors: {"unknown":272}
2024-09-14T02:15:03.088Z - Tx: 48700, Rate: 3.76 tx/s, Errors: {"unknown":272}
2024-09-14T02:15:23.085Z - Tx: 48800, Rate: 3.76 tx/s, Errors: {"unknown":272}
2024-09-14T02:15:43.119Z - Tx: 48900, Rate: 3.76 tx/s, Errors: {"unknown":272}
2024-09-14T02:16:03.098Z - Tx: 49000, Rate: 3.76 tx/s, Errors: {"unknown":272}
2024-09-14T02:16:23.384Z - Tx: 49100, Rate: 3.76 tx/s, Errors: {"unknown":272}
2024-09-14T02:16:43.116Z - Tx: 49200, Rate: 3.77 tx/s, Errors: {"unknown":272}
2024-09-14T02:17:03.272Z - Tx: 49300, Rate: 3.77 tx/s, Errors: {"unknown":272}
2024-09-14T02:17:23.736Z - Tx: 49400, Rate: 3.77 tx/s, Errors: {"unknown":272}
2024-09-14T02:17:43.761Z - Tx: 49500, Rate: 3.77 tx/s, Errors: {"unknown":272}
2024-09-14T02:18:03.386Z - Tx: 49600, Rate: 3.77 tx/s, Errors: {"unknown":272}
2024-09-14T02:18:23.380Z - Tx: 49700, Rate: 3.78 tx/s, Errors: {"unknown":272}
2024-09-14T02:18:43.402Z - Tx: 49800, Rate: 3.78 tx/s, Errors: {"unknown":272}
2024-09-14T02:19:03.828Z - Tx: 49900, Rate: 3.78 tx/s, Errors: {"unknown":272}
2024-09-14T02:19:23.445Z - Tx: 50000, Rate: 3.78 tx/s, Errors: {"unknown":272}
2024-09-14T02:19:43.491Z - Tx: 50100, Rate: 3.78 tx/s, Errors: {"unknown":272}
2024-09-14T02:20:03.627Z - Tx: 50200, Rate: 3.79 tx/s, Errors: {"unknown":272}
2024-09-14T02:20:24.596Z - Tx: 50300, Rate: 3.79 tx/s, Errors: {"unknown":273}
2024-09-14T02:20:44.730Z - Tx: 50400, Rate: 3.79 tx/s, Errors: {"unknown":273}
2024-09-14T02:21:04.826Z - Tx: 50500, Rate: 3.79 tx/s, Errors: {"unknown":273}
2024-09-14T02:21:24.665Z - Tx: 50600, Rate: 3.79 tx/s, Errors: {"unknown":273}
2024-09-14T02:21:47.680Z - Tx: 50700, Rate: 3.79 tx/s, Errors: {"unknown":275}
2024-09-14T02:22:07.026Z - Tx: 50800, Rate: 3.80 tx/s, Errors: {"unknown":275}
2024-09-14T02:22:26.806Z - Tx: 50900, Rate: 3.80 tx/s, Errors: {"unknown":275}
2024-09-14T02:22:46.780Z - Tx: 51000, Rate: 3.80 tx/s, Errors: {"unknown":275}
2024-09-14T02:23:06.860Z - Tx: 51100, Rate: 3.80 tx/s, Errors: {"unknown":275}
2024-09-14T02:23:26.904Z - Tx: 51200, Rate: 3.80 tx/s, Errors: {"unknown":275}
2024-09-14T02:23:51.264Z - Tx: 51300, Rate: 3.80 tx/s, Errors: {"unknown":278}
2024-09-14T02:24:09.796Z - Tx: 51400, Rate: 3.81 tx/s, Errors: {"unknown":278}
2024-09-14T02:24:30.412Z - Tx: 51500, Rate: 3.81 tx/s, Errors: {"unknown":278}
2024-09-14T02:24:50.144Z - Tx: 51600, Rate: 3.81 tx/s, Errors: {"unknown":278}
2024-09-14T02:25:09.970Z - Tx: 51700, Rate: 3.81 tx/s, Errors: {"unknown":278}
2024-09-14T02:25:29.951Z - Tx: 51800, Rate: 3.81 tx/s, Errors: {"unknown":278}
